"accelX.g.","accelY.g.","accelZ.g.","accelUserX.g.","accelUserY.g.","accelUserZ.g.","gyroX.rad.s.","gyroY.rad.s.","gyroZ.rad.s.","Roll.rads.","Pitch.rads.","Yaw.rads.","m11","m12","m13","m21","m22","m23","m31","m32","m33","qX","qY","qZ","qW","ActivityType","ActivityConfidence","Pressure.kilopascals.","RelativeAltitude.meters.","magX.µT.","magY.µT.","magZ.µT.","calMagX.µT.","calMagY.µT.","calMagZ.µT."
0.5304,-0.2645,0.696,-0.02,-0.0813,-0.1265,0.2097,-0.3055,0.221,2.5285,0.1928,-3.0745,0.8234,-0.0552,-0.5647,0.0658,-0.9793,0.1916,-0.5636,-0.1949,-0.8027,0.9494,0.0028,-0.2971,0.1018,"Bicleta","High",100.6963,-0.5707,101.9288,103.2894,-372.153,42.309,-4.5817,13.4933
0.515,-0.2637,0.71,-0.0424,-0.0725,-0.0969,0.2279,-0.3632,0.2372,2.5258,0.1922,-3.0779,0.8217,-0.0581,-0.567,0.0625,-0.9796,0.191,-0.5665,-0.1923,-0.8013,0.949,0.0011,-0.2986,0.101,"Bicleta","High",100.6963,-0.5707,101.9288,103.2894,-372.153,42.309,-4.5817,13.4933
0.5137,-0.2862,0.7151,-0.0566,-0.0767,-0.0902,0.2499,-0.3895,0.2531,2.5227,0.1914,-3.0813,0.8197,-0.0611,-0.5696,0.0592,-0.9799,0.1903,-0.5698,-0.1897,-0.7996,0.9486,-5e-04,-0.3003,0.1001,"Bicleta","High",100.6963,-0.5707,101.9288,103.2894,-372.153,42.3865,-4.5672,13.3128
0.5351,-0.2975,0.725,-0.0553,-0.1047,-0.0782,0.2717,-0.429,0.2545,2.5193,0.1906,-3.0852,0.8175,-0.0645,-0.5724,0.0553,-0.9803,0.1895,-0.5733,-0.1865,-0.7978,0.9481,-0.0024,-0.3021,0.0991,"Bicleta","High",100.6963,-0.5707,101.9288,103.2894,-372.153,42.3865,-4.5672,13.3128
0.5633,-0.2676,0.7219,-0.0299,-0.1024,-0.0716,0.2823,-0.4806,0.2373,2.5154,0.1896,-3.0888,0.815,-0.0676,-0.5756,0.0518,-0.9807,0.1885,-0.5772,-0.1834,-0.7957,0.9475,-0.0042,-0.3041,0.0981,"Bicleta","High",100.6963,-0.5707,102.1948,103.1445,-372.4897,42.4655,-4.8644,13.0912
0.567,-0.2623,0.7275,-0.0131,-0.0747,-0.07,0.311,-0.531,0.2192,2.511,0.1884,-3.0927,0.8121,-0.0708,-0.5792,0.048,-0.9811,0.1873,-0.5815,-0.1799,-0.7934,0.9469,-0.006,-0.3065,0.0969,"Bicleta","High",100.6963,-0.5707,102.1948,103.1445,-372.4897,42.4655,-4.8644,13.0912
0.5763,-0.2688,0.7314,-0.0157,-0.0785,-0.0621,0.3327,-0.5455,0.2237,2.5063,0.1869,-3.0963,0.8091,-0.0737,-0.5831,0.0444,-0.9816,0.1858,-0.586,-0.1762,-0.7909,0.9462,-0.0077,-0.3089,0.0957,"Bicleta","High",100.6963,-0.5707,102.1948,103.1445,-372.4897,42.4076,-4.8206,12.6176
0.5978,-0.2554,0.7216,-0.0043,-0.0843,-0.0576,0.3514,-0.5784,0.204,2.5014,0.1853,-3.1004,0.8058,-0.0769,-0.5872,0.0404,-0.9821,0.1842,-0.5908,-0.1722,-0.7882,0.9455,-0.0097,-0.3115,0.0942,"Bicleta","High",100.6963,-0.5707,102.1948,103.1445,-372.4897,42.4076,-4.8206,12.6176
0.6022,-0.2269,0.7129,0.0105,-0.0643,-0.0689,0.362,-0.6021,0.1661,2.4961,0.1833,-3.1041,0.8023,-0.0796,-0.5915,0.0369,-0.9826,0.1823,-0.5957,-0.1681,-0.7854,0.9448,-0.0113,-0.3142,0.0927,"Bicleta","High",100.6963,-0.5707,102.3899,102.8913,-373.3953,42.5005,-5.1405,12.1855
0.5858,-0.227,0.7408,0.0018,-0.0424,-0.0639,0.3702,-0.6088,0.1526,2.4906,0.1811,-3.1079,0.7987,-0.0823,-0.596,0.0331,-0.9831,0.1801,-0.6008,-0.1636,-0.7825,0.944,-0.013,-0.317,0.091,"Bicleta","High",100.6963,-0.5707,102.3899,102.8913,-373.3953,42.5005,-5.1405,12.1855
0.5794,-0.2444,0.7581,-0.0185,-0.0543,-0.0311,0.3633,-0.6152,0.1709,2.4851,0.179,-3.1113,0.7951,-0.0846,-0.6006,0.0298,-0.9836,0.1781,-0.6058,-0.1595,-0.7795,0.9432,-0.0145,-0.3198,0.0895,"Bicleta","High",100.6963,-0.5707,102.3899,102.8913,-373.3953,42.7742,-4.976,11.6896
0.5947,-0.2492,0.7508,-0.0236,-0.0724,-0.0163,0.374,-0.6681,0.1607,2.4794,0.177,-3.1147,0.7913,-0.087,-0.6053,0.0264,-0.984,0.176,-0.6109,-0.1553,-0.7763,0.9423,-0.0161,-0.3227,0.0879,"Bicleta","High",100.6963,-0.5707,102.6897,103.196,-374.2389,43.0493,-4.96,11.3232
0.6071,-0.2393,0.7115,-0.0102,-0.0722,-0.0326,0.3913,-0.7257,0.1231,2.473,0.1746,-3.1185,0.787,-0.0896,-0.6105,0.0227,-0.9845,0.1737,-0.6166,-0.1506,-0.7727,0.9413,-0.0178,-0.3259,0.0861,"Bicleta","High",100.6963,-0.5707,102.6897,103.196,-374.2389,43.0493,-4.96,11.3232
0.6096,-0.231,0.6881,-0.008,-0.0666,-0.0669,0.3931,-0.7461,0.0773,2.4661,0.172,-3.1216,0.7824,-0.0914,-0.616,0.0197,-0.985,0.1712,-0.6225,-0.146,-0.7689,0.9403,-0.0191,-0.3293,0.0843,"Bicleta","High",100.6963,-0.5707,102.6897,103.196,-374.2389,43.2677,-5.027,10.8685
0.6122,-0.2081,0.6733,-0.0111,-0.0571,-0.0816,0.3713,-0.7803,0.0464,2.459,0.1692,-3.1248,0.7776,-0.0932,-0.6218,0.0165,-0.9856,0.1684,-0.6286,-0.1412,-0.7648,0.9391,-0.0204,-0.3329,0.0824,"Bicleta","High",100.6963,-0.5707,102.6897,103.196,-374.2389,43.2677,-5.027,10.8685
0.5985,-0.1996,0.693,-0.0181,-0.0359,-0.0868,0.3522,-0.7803,0.0399,2.4515,0.1665,-3.1274,0.7726,-0.0945,-0.6278,0.014,-0.9861,0.1657,-0.6347,-0.1368,-0.7606,0.938,-0.0215,-0.3365,0.0806,"Bicleta","High",100.6963,-0.5707,103.0161,102.7474,-375.1873,43.3738,-5.1222,10.3528
0.6009,-0.2232,0.7193,-0.0381,-0.0425,-0.0514,0.3561,-0.8007,0.044,2.4441,0.1639,-3.1303,0.7676,-0.0961,-0.6337,0.0112,-0.9865,0.1631,-0.6408,-0.1323,-0.7562,0.9368,-0.0227,-0.3401,0.0788,"Bicleta","High",100.6963,-0.5707,103.0161,102.7474,-375.1873,43.3738,-5.1222,10.3528
0.614,-0.221,0.6858,-0.0334,-0.0663,-0.0371,0.3703,-0.869,0.0125,2.4361,0.1611,-3.1327,0.7622,-0.0973,-0.64,0.0088,-0.987,0.1604,-0.6473,-0.1279,-0.7514,0.9355,-0.0236,-0.344,0.077,"Bicleta","High",100.6963,-0.5707,103.0161,102.7474,-375.1873,43.7652,-5.0911,9.8114
0.6012,-0.207,0.6589,-0.0349,-0.0582,-0.0726,0.3678,-0.8944,-0.0498,2.4276,0.158,-3.1353,0.7564,-0.0983,-0.6467,0.0062,-0.9875,0.1573,-0.6541,-0.123,-0.7463,0.9341,-0.0246,-0.3481,0.075,"Bicleta","High",100.6963,-0.5707,103.0161,102.7474,-375.1873,43.7652,-5.0911,9.8114
0.5911,-0.2149,0.6587,-0.0565,-0.053,-0.0834,0.3429,-0.889,-0.0891,2.4189,0.1547,-3.1371,0.7505,-0.0985,-0.6535,0.0044,-0.9881,0.1541,-0.6609,-0.1185,-0.7411,0.9327,-0.0252,-0.3523,0.0731,"Bicleta","High",100.6963,-0.5707,103.2188,102.8581,-376.5043,43.7855,-5.1554,9.0677
0.5927,-0.2188,0.6399,-0.0696,-0.0677,-0.0792,0.3332,-0.9382,-0.1187,2.41,0.1513,-3.1389,0.7444,-0.0987,-0.6604,0.0027,-0.9886,0.1507,-0.6677,-0.114,-0.7356,0.9312,-0.0258,-0.3566,0.0711,"Bicleta","High",100.6963,-0.5707,103.2188,102.8581,-376.5043,43.7855,-5.1554,9.0677
0.5932,-0.2067,0.6202,-0.0745,-0.0682,-0.0985,0.306,-1.0076,-0.1466,2.4004,0.1479,-3.1399,0.7378,-0.0983,-0.6678,0.0016,-0.9891,0.1473,-0.675,-0.1098,-0.7296,0.9296,-0.026,-0.3611,0.0692,"Bicleta","High",100.6963,-0.5707,103.2188,102.8581,-376.5043,43.8283,-4.7995,8.3554
0.5998,-0.2041,0.6425,-0.082,-0.0597,-0.1008,0.2694,-1.0066,-0.1557,2.3904,0.1446,-3.141,0.7309,-0.0979,-0.6754,6e-04,-0.9896,0.1441,-0.6825,-0.1057,-0.7232,0.9279,-0.0262,-0.3659,0.0673,"Bicleta","High",100.6963,-0.5707,103.2188,102.8581,-376.5043,43.8283,-4.7995,8.3554
0.6213,-0.2164,0.6556,-0.0777,-0.0663,-0.0651,0.2673,-1.0305,-0.1611,2.3803,0.1414,-3.1416,0.7239,-0.0972,-0.683,0,-0.99,0.141,-0.6899,-0.1021,-0.7167,0.9261,-0.0262,-0.3706,0.0656,"Bicleta","High",100.6963,-0.5707,103.8704,103.271,-377.7287,44.2107,-4.5869,7.679
0.6371,-0.2141,0.6282,-0.0634,-0.0811,-0.0606,0.2926,-1.0881,-0.1977,2.3697,0.138,3.1407,0.7165,-0.0966,-0.6908,-9e-04,-0.9905,0.1376,-0.6976,-0.0979,-0.7098,0.9242,-0.0264,-0.3756,0.0637,"Bicleta","High",100.6963,-0.5707,103.8704,103.271,-377.7287,44.2107,-4.5869,7.679
0.6363,-0.1954,0.6219,-0.0605,-0.075,-0.0803,0.275,-1.082,-0.2481,2.3588,0.1343,3.1403,0.7088,-0.0953,-0.6989,-0.0013,-0.991,0.1339,-0.7054,-0.094,-0.7026,0.9223,-0.0262,-0.3807,0.0618,"Bicleta","High",100.6963,-0.5707,103.8704,103.271,-377.7287,44.4749,-4.6121,6.9373
0.6385,-0.1851,0.6326,-0.0716,-0.0603,-0.07,0.2357,-1.048,-0.2757,2.3481,0.1305,3.1401,0.7012,-0.0938,-0.7067,-0.0015,-0.9915,0.1301,-0.7129,-0.0902,-0.6954,0.9203,-0.0259,-0.3856,0.0598,"Bicleta","High",100.6963,-0.5707,103.8704,103.271,-377.7287,44.4749,-4.6121,6.9373
0.6595,-0.1915,0.6234,-0.071,-0.0596,-0.0555,0.2186,-1.0698,-0.2918,2.3375,0.1267,3.1405,0.6936,-0.0918,-0.7145,-0.0011,-0.992,0.1264,-0.7203,-0.0869,-0.6882,0.9184,-0.0253,-0.3906,0.0581,"Bicleta","High",100.6963,-0.5707,104.1353,103.723,-379.4253,44.5764,-4.1799,6.0046
0.681,-0.1908,0.6043,-0.056,-0.0706,-0.0634,0.2128,-1.1431,-0.33,2.3263,0.1229,3.1408,0.6856,-0.0898,-0.7225,-8e-04,-0.9925,0.1226,-0.728,-0.0835,-0.6805,0.9163,-0.0247,-0.3957,0.0562,"Bicleta","High",100.6963,-0.5707,104.1353,103.723,-379.4253,44.5764,-4.1799,6.0046
0.6913,-0.1803,0.6018,-0.0455,-0.0693,-0.0707,0.2001,-1.1735,-0.3775,2.3145,0.1188,-3.1412,0.677,-0.087,-0.7308,4e-04,-0.993,0.1185,-0.7359,-0.0805,-0.6722,0.9141,-0.0237,-0.4011,0.0544,"Bicleta","High",100.6963,-0.5707,104.1353,103.723,-379.4253,44.86,-3.7891,5.3132
0.7027,-0.1847,0.6055,-0.0453,-0.0649,-0.0604,0.1724,-1.1588,-0.4109,2.3026,0.1145,-3.1402,0.6683,-0.0841,-0.7391,0.0014,-0.9934,0.1143,-0.7439,-0.0774,-0.6638,0.9118,-0.0227,-0.4066,0.0525,"Bicleta","High",100.6963,-0.5707,104.1353,103.723,-379.4253,44.86,-3.7891,5.3132
0.7254,-0.1981,0.6008,-0.0392,-0.0792,-0.0502,0.166,-1.1604,-0.438,2.2908,0.1102,-3.1385,0.6596,-0.0806,-0.7473,0.003,-0.9939,0.1099,-0.7516,-0.0748,-0.6554,0.9095,-0.0213,-0.412,0.0508,"Bicleta","High",100.6963,-0.5707,104.4612,104.2399,-381.1641,44.9446,-3.5338,4.2498
0.7533,-0.2035,0.5844,-0.0217,-0.0954,-0.0499,0.1797,-1.1779,-0.4729,2.2788,0.1055,-3.1367,0.6507,-0.0768,-0.7554,0.0049,-0.9944,0.1053,-0.7593,-0.0722,-0.6467,0.9072,-0.0198,-0.4174,0.0489,"Bicleta","High",100.6963,-0.5707,104.4612,104.2399,-381.1641,44.9866,-3.1805,3.306
0.7743,-0.1974,0.5728,-0.0027,-0.102,-0.0586,0.1684,-1.1563,-0.509,2.2668,0.1006,-3.1351,0.6417,-0.0729,-0.7635,0.0065,-0.9949,0.1004,-0.767,-0.0694,-0.6379,0.9048,-0.0184,-0.4229,0.0469,"Bicleta","High",100.6963,-0.5707,104.4612,104.2399,-381.1641,44.9866,-3.1805,3.306
0.7874,-0.1884,0.5759,0.0073,-0.0998,-0.0563,0.1532,-1.1076,-0.5346,2.2552,0.0955,-3.1329,0.6329,-0.0684,-0.7712,0.0086,-0.9954,0.0954,-0.7742,-0.067,-0.6294,0.9024,-0.0166,-0.4281,0.045,"Bicleta","High",100.6996,-0.8403,104.8228,105.1773,-383.0516,45.1247,-2.9399,2.4069
0.8045,-0.1754,0.5773,0.0136,-0.0951,-0.0442,0.1599,-1.0592,-0.5613,2.2441,0.0902,-3.131,0.6243,-0.0638,-0.7786,0.0106,-0.9959,0.0901,-0.7811,-0.0645,-0.621,0.9002,-0.0148,-0.4332,0.0429,"Bicleta","High",100.6996,-0.8403,104.8228,105.1773,-383.0516,45.1247,-2.9399,2.4069
0.8183,-0.1568,0.5751,0.0242,-0.0855,-0.0362,0.1732,-1.0262,-0.6008,2.2334,0.0846,-3.1287,0.616,-0.0587,-0.7856,0.0129,-0.9963,0.0845,-0.7876,-0.0622,-0.613,0.898,-0.0128,-0.438,0.0408,"Bicleta","High",100.6996,-0.8403,104.8228,105.1773,-383.0516,45.1283,-2.4076,1.6961
0.8244,-0.1399,0.5783,0.0278,-0.0724,-0.0299,0.153,-1.0197,-0.6359,2.2229,0.0786,-3.1265,0.6078,-0.0532,-0.7923,0.0151,-0.9968,0.0786,-0.794,-0.0597,-0.605,0.8958,-0.0106,-0.4427,0.0386,"Bicleta","High",100.6996,-0.8403,104.8228,105.1773,-383.0516,45.1283,-2.4076,1.6961
0.8384,-0.1401,0.5785,0.0283,-0.0658,-0.0174,0.1707,-1.0375,-0.6459,2.2124,0.0725,-3.1238,0.5994,-0.0474,-0.799,0.0177,-0.9972,0.0725,-0.8002,-0.0576,-0.5969,0.8935,-0.0083,-0.4475,0.0364,"Bicleta","High",100.6996,-0.8403,104.9677,106.0828,-384.558,45.056,-1.9024,0.8867
0.8503,-0.1363,0.5704,0.0377,-0.0744,-0.0119,0.2329,-1.061,-0.6711,2.2017,0.066,-3.1218,0.5908,-0.0416,-0.8057,0.0197,-0.9976,0.066,-0.8066,-0.0549,-0.5886,0.8912,-0.0061,-0.4523,0.0339,"Bicleta","High",100.6996,-0.8403,104.9677,106.0828,-384.558,45.056,-1.9024,0.8867
0.8608,-0.1276,0.5549,0.0395,-0.0746,-0.0125,0.2402,-1.0845,-0.7147,2.1907,0.0589,-3.1198,0.5819,-0.0352,-0.8125,0.0217,-0.998,0.0589,-0.813,-0.0519,-0.58,0.8888,-0.0038,-0.4572,0.0312,"Bicleta","High",100.6996,-0.8403,104.9677,106.0828,-384.558,45.2544,-1.4414,0.1132
0.8638,-0.1302,0.5266,0.0453,-0.0752,-0.0253,0.2339,-1.123,-0.7071,2.1795,0.0517,-3.1179,0.5727,-0.0288,-0.8193,0.0236,-0.9984,0.0516,-0.8195,-0.0489,-0.5711,0.8863,-0.0015,-0.4622,0.0284,"Bicleta","High",100.6996,-0.8403,104.9677,106.0828,-384.558,45.2544,-1.4414,0.1132
0.8568,-0.131,0.522,0.034,-0.0882,-0.0392,0.2991,-1.0996,-0.7262,2.1682,0.0442,-3.1162,0.5632,-0.0222,-0.826,0.0254,-0.9987,0.0442,-0.8259,-0.0459,-0.5619,0.8837,9e-04,-0.4673,0.0255,"Bicleta","High",100.6996,-0.8403,105.4589,107.1113,-386.1423,45.3925,-0.9192,-0.7769
0.8554,-0.1256,0.5342,0.0258,-0.0922,-0.0287,0.4126,-1.0304,-0.7383,2.1574,0.0361,-3.1153,0.5541,-0.0155,-0.8323,0.0262,-0.999,0.0361,-0.832,-0.0418,-0.5532,0.8812,0.0031,-0.4722,0.0221,"Bicleta","High",100.6996,-0.8403,105.4589,107.1113,-386.1423,45.3925,-0.9192,-0.7769
0.85,-0.1252,0.5361,0.0136,-0.0989,-0.0069,0.4568,-0.9897,-0.767,2.1472,0.0273,-3.1149,0.5454,-0.0084,-0.8381,0.0266,-0.9993,0.0273,-0.8377,-0.0372,-0.5448,0.8789,0.0052,-0.4767,0.0184,"Bicleta","High",100.6996,-0.8403,105.4589,107.1113,-386.1423,45.4355,-0.1209,-1.544
0.883,-0.1214,0.5199,0.0125,-0.105,-0.0055,0.4707,-0.966,-0.8038,2.1373,0.0181,-3.1149,0.5369,-9e-04,-0.8436,0.0267,-0.9995,0.0181,-0.8432,-0.0323,-0.5366,0.8765,0.0074,-0.4811,0.0144,"Bicleta","High",100.6996,-0.8403,105.4589,107.1113,-386.1423,45.4355,-0.1209,-1.544
0.9279,-0.1299,0.503,0.0483,-0.1146,-0.0124,0.509,-0.9327,-0.8515,2.1278,0.0084,-3.1147,0.5286,0.007,-0.8488,0.0268,-0.9996,0.0084,-0.8484,-0.0272,-0.5286,0.8742,0.0097,-0.4854,0.0102,"Bicleta","High",100.6996,-0.8403,105.3855,108.3018,-387.7396,45.5263,0.2394,-2.3503
0.9531,-0.1325,0.4684,0.0846,-0.134,-0.0266,0.5747,-0.9138,-0.9013,2.1184,-0.002,-3.1151,0.5204,0.0155,-0.8538,0.0265,-0.9996,-0.002,-0.8535,-0.0216,-0.5206,0.8719,0.012,-0.4895,0.0056,"Bicleta","High",100.6996,-0.8403,105.3855,108.3018,-387.7396,45.5263,0.2394,-2.3503
0.9584,-0.1286,0.4372,0.097,-0.1443,-0.0558,0.5963,-0.8768,-0.9367,2.1093,-0.013,-3.1156,0.5124,0.0245,-0.8584,0.026,-0.9996,-0.013,-0.8583,-0.0157,-0.5128,0.8696,0.0145,-0.4935,8e-04,"Bicleta","High",100.6996,-0.8403,105.3855,108.3018,-387.7396,45.5532,1.127,-3.2833
0.9643,-0.1195,0.4283,0.0974,-0.1511,-0.0726,0.5461,-0.8302,-0.9557,2.1007,-0.0241,-3.116,0.5048,0.0338,-0.8626,0.0256,-0.9994,-0.0241,-0.8629,-0.0099,-0.5053,0.8674,0.0171,-0.4973,-0.0041,"Bicleta","High",100.6996,-0.8403,105.3855,108.3018,-387.7396,45.5532,1.127,-3.2833
0.9692,-0.0978,0.4196,0.1,-0.149,-0.0708,0.5004,-0.8537,-0.9689,2.0922,-0.0352,-3.1159,0.4972,0.0433,-0.8666,0.0257,-0.9991,-0.0352,-0.8673,-0.0048,-0.4978,0.8652,0.0199,-0.501,-0.0088,"Bicleta","High",100.6996,-0.8403,105.0322,109.6374,-389.2697,45.1611,1.8408,-4.0233
0.9712,-0.0788,0.4239,0.0989,-0.1378,-0.0742,0.4922,-0.8298,-0.9852,2.0837,-0.0462,-3.1156,0.4895,0.053,-0.8704,0.0259,-0.9986,-0.0462,-0.8716,1e-04,-0.4902,0.8629,0.0229,-0.5047,-0.0134,"Bicleta","High",100.6996,-0.8403,105.0322,109.6374,-389.2697,45.1611,1.8408,-4.0233
0.9816,-0.0569,0.4656,0.1001,-0.1299,-0.0478,0.5107,-0.7631,-0.9854,2.0756,-0.0574,-3.1153,0.4822,0.0629,-0.8738,0.0262,-0.998,-0.0573,-0.8757,0.0048,-0.4829,0.8607,0.0259,-0.5082,-0.018,"Bicleta","High",100.6996,-0.8403,105.0322,109.6374,-389.2697,45.056,2.7472,-4.4201
0.9925,-0.0379,0.5013,0.1084,-0.1188,0.0011,0.5495,-0.669,-0.9625,2.0684,-0.0685,-3.1156,0.4756,0.0726,-0.8767,0.026,-0.9973,-0.0685,-0.8793,0.0098,-0.4762,0.8586,0.0287,-0.5113,-0.0228,"Bicleta","High",100.6996,-0.8403,105.0322,109.6374,-389.2697,45.056,2.7472,-4.4201
0.9955,-0.032,0.5357,0.1151,-0.1147,0.041,0.6691,-0.5514,-0.9076,2.0621,-0.0797,-3.1167,0.4699,0.082,-0.8789,0.0248,-0.9965,-0.0796,-0.8824,0.0156,-0.4703,0.8568,0.0312,-0.5139,-0.0278,"Bicleta","High",100.6996,-0.8403,104.9542,111.2073,-390.6461,45.1001,3.6214,-4.9749
1.0014,-0.0192,0.5474,0.116,-0.1212,0.0783,0.8636,-0.3643,-0.8616,2.0572,-0.0912,-3.1195,0.4655,0.0909,-0.8804,0.022,-0.9956,-0.0911,-0.8848,0.023,-0.4655,0.8554,0.033,-0.5159,-0.0334,"Bicleta","High",100.6996,-0.8403,104.9542,111.2073,-390.6461,44.9523,4.1688,-5.7198
1.0095,0.0094,0.5183,0.1238,-0.1153,0.0796,1.0228,-0.1774,-0.8551,2.054,-0.1033,-3.1242,0.4629,0.0994,-0.8808,0.0173,-0.9945,-0.1031,-0.8862,0.0325,-0.4621,0.8543,0.0341,-0.5171,-0.0397,"Bicleta","High",100.6996,-0.8403,104.9542,111.2073,-390.6461,44.9523,4.1688,-5.7198
1.0066,0.0404,0.4894,0.1289,-0.0959,0.0477,1.0437,-0.0663,-0.8275,2.0522,-0.1157,-3.1298,0.4617,0.1078,-0.8804,0.0118,-0.9932,-0.1155,-0.8869,0.043,-0.4599,0.8537,0.035,-0.5176,-0.0464,"Bicleta","High",100.6996,-0.8403,104.4303,112.7367,-391.3905,44.8063,4.7316,-5.8109
1.0087,0.0628,0.4803,0.1264,-0.08,0.0272,0.9878,-0.0711,-0.7663,2.0508,-0.1276,-3.1355,0.4611,0.1157,-0.8798,0.0061,-0.9918,-0.1273,-0.8873,0.0533,-0.458,0.8531,0.0357,-0.5179,-0.0529,"Bicleta","High",100.6996,-0.8403,104.4303,112.7367,-391.3905,44.8063,4.7316,-5.8109
1.0135,0.0862,0.4775,0.1315,-0.069,0.024,1.0033,-0.1256,-0.7508,2.049,-0.139,-3.141,0.4601,0.1232,-0.8793,6e-04,-0.9904,-0.1385,-0.8879,0.0632,-0.4558,0.8524,0.0363,-0.5183,-0.0592,"Bicleta","High",100.6996,-0.8403,104.4303,112.7367,-391.3905,44.6753,5.2921,-5.9726
1.007,0.1113,0.4617,0.1348,-0.0564,0.0217,1.0629,-0.0954,-0.776,2.0469,-0.1506,3.1361,0.459,0.1308,-0.8787,-0.0055,-0.9887,-0.1501,-0.8884,0.0737,-0.4531,0.8516,0.0368,-0.5188,-0.0657,"Bicleta","High",100.6996,-0.8403,104.4303,112.7367,-391.3905,44.6753,5.2921,-5.9726
0.9848,0.1298,0.451,0.1236,-0.0438,0.005,1.0694,0.0484,-0.7539,2.0456,-0.1625,3.1297,0.4588,0.1384,-0.8777,-0.0117,-0.9868,-0.1618,-0.8884,0.0845,-0.4511,0.851,0.0372,-0.5188,-0.0723,"Bicleta","High",100.6996,-0.8403,104.4624,113.8175,-391.7196,44.8688,5.7854,-6.0794
0.9673,0.1432,0.454,0.1021,-0.0388,0.0019,1.0394,0.1454,-0.695,2.0455,-0.1738,3.1233,0.4598,0.1454,-0.876,-0.0181,-0.9848,-0.173,-0.8878,0.0954,-0.4502,0.8507,0.0374,-0.5184,-0.0789,"Bicleta","High",100.6996,-0.8403,104.4624,113.8175,-391.7196,44.8688,5.7854,-6.0794
0.9673,0.155,0.4488,0.0915,-0.0364,0.0036,1.035,0.1807,-0.6468,2.0459,-0.1847,3.1167,0.4614,0.1518,-0.8741,-0.0245,-0.9827,-0.1836,-0.8869,0.1062,-0.4497,0.8506,0.0374,-0.5176,-0.0852,"Bicleta","High",100.6996,-0.8403,104.4624,113.8175,-391.7196,44.9657,6.2171,-6.2436
0.9763,0.1626,0.4425,0.0974,-0.0369,-0.0024,1.0406,0.1958,-0.609,2.0465,-0.1951,3.1099,0.4632,0.1577,-0.8721,-0.0311,-0.9805,-0.1939,-0.8857,0.1169,-0.4493,0.8505,0.0372,-0.5167,-0.0914,"Bicleta","High",100.6996,-0.8403,104.4624,113.8175,-391.7196,44.9657,6.2171,-6.2436
0.9839,0.1782,0.434,0.1093,-0.0373,-0.0087,1.0697,0.2129,-0.5916,2.0471,-0.2054,3.1027,0.4652,0.1633,-0.87,-0.0381,-0.9782,-0.2039,-0.8844,0.128,-0.4489,0.8503,0.0368,-0.5158,-0.0976,"Bicleta","High",100.6996,-0.8403,104.4466,114.4855,-391.9152,44.6058,6.5317,-6.1434
0.9761,0.1892,0.4258,0.1155,-0.0311,-0.0172,1.0958,0.2243,-0.5719,2.0478,-0.2156,3.0952,0.4674,0.1686,-0.8678,-0.0453,-0.9758,-0.214,-0.8829,0.1393,-0.4484,0.8502,0.0363,-0.5148,-0.1039,"Bicleta","High",100.6996,-0.8403,104.4466,114.4855,-391.9152,44.6058,6.5317,-6.1434
0.9642,0.1909,0.4252,0.1061,-0.0333,-0.0237,1.1047,0.27,-0.5424,2.0485,-0.2257,3.0876,0.4698,0.1737,-0.8655,-0.0526,-0.9732,-0.2238,-0.8812,0.1507,-0.4481,0.8502,0.0356,-0.5137,-0.1101,"Bicleta","High",100.6996,-0.8403,104.4466,114.4855,-391.9152,44.7494,7.0766,-6.2767
0.9653,0.1887,0.4273,0.1003,-0.043,-0.0219,1.1166,0.3621,-0.5093,2.0498,-0.2357,3.0796,0.4728,0.1782,-0.8629,-0.0603,-0.9705,-0.2335,-0.8791,0.1624,-0.4481,0.8502,0.0347,-0.5122,-0.1164,"Bicleta","High",100.6996,-0.8403,104.4466,114.4855,-391.9152,44.7494,7.0766,-6.2767
0.9672,0.1841,0.4212,0.1067,-0.0552,-0.0221,1.1322,0.4212,-0.4752,2.0517,-0.2453,3.0712,0.4766,0.1823,-0.86,-0.0682,-0.9677,-0.2429,-0.8765,0.1744,-0.4488,0.8504,0.0335,-0.5105,-0.1227,"Bicleta","High",100.6996,-0.8403,104.3627,114.8899,-391.7798,44.7352,7.2524,-6.0151
0.9561,0.1768,0.4041,0.108,-0.0704,-0.0324,1.1614,0.4306,-0.4419,2.0539,-0.2548,3.0626,0.4807,0.1859,-0.857,-0.0764,-0.9647,-0.2521,-0.8736,0.1866,-0.4495,0.8507,0.0322,-0.5085,-0.1289,"Bicleta","High",100.6996,-0.8403,104.3627,114.8899,-391.7798,44.7352,7.2524,-6.0151
0.939,0.1786,0.3877,0.0977,-0.0847,-0.0521,1.1976,0.4239,-0.393,2.0558,-0.2641,3.0534,0.4847,0.189,-0.854,-0.085,-0.9616,-0.2611,-0.8705,0.1991,-0.4501,0.8509,0.0305,-0.5066,-0.1352,"Bicleta","High",100.6996,-0.8403,104.3627,114.8899,-391.7798,44.6505,7.4325,-6.0122
0.9261,0.2109,0.3659,0.0757,-0.0822,-0.0811,1.2035,0.321,-0.2944,2.0581,-0.2898,3.0236,0.4947,0.1956,-0.8468,-0.1128,-0.9516,-0.2857,-0.8617,0.2369,-0.4487,0.8508,0.0243,-0.502,-0.1536,"Bicleta","High",100.6996,-0.8403,104.3627,114.8899,-391.7798,44.4245,7.4336,-5.8461
